% DataCenterMapID 	Latitude	Longitude	InfoType	MappedFlag	Area	Provider	Country code	Subcontinental Zone code	City ID	City name	City Latitude	City Longitude	Information URL
449	-6.974309	108.47763	1	Yes	N/A	N/A	ID	ASP	1651112	Astanajapura	-6.8017	108.6311	http://www.datacentermap.com/ajax/map.asp?id=449a1
450	-6.197515	106.83041	1	Yes	N/A	N/A	ID	ASP	1642911	Jakarta	-6.21462	106.84513	http://www.datacentermap.com/ajax/map.asp?id=450a1
452	25.092829	55.15967	1	Yes	N/A	N/A	AE	ASC	292223	Dubai	25.25817	55.30472	http://www.datacentermap.com/ajax/map.asp?id=452a1
453	31.05383	31.390902	1	Yes	N/A	N/A	EG	AFR	347591	Talkha	31.0539	31.37787	http://www.datacentermap.com/ajax/map.asp?id=453a1
455	29.963324	31.249477	0	Yes	N/A	N/A	EG	AFR	360995	Al Jizah	30.00808	31.21093	http://www.datacentermap.com/ajax/map.asp?id=455a1
456	41.037758	28.932306	1	Yes	N/A	N/A	TR	ASC	745044	Istanbul	41.01384	28.94966	http://www.datacentermap.com/ajax/map.asp?id=456a1
457	8.983957	-79.529495	0	Yes	N/A	N/A	PA	NAS	3703443	Panama	8.9936	-79.51973	http://www.datacentermap.com/ajax/map.asp?id=457a1
458	12.09572	-68.89642	1	Yes	N/A	N/A	CW	NAS	3513090	Willemstad	12.1084	-68.93354	http://www.datacentermap.com/ajax/map.asp?id=458a1
459	-34.609837	-58.37641	1	Yes	N/A	N/A	AR	SAE	3435910	Buenos Aires	-34.61315	-58.37723	http://www.datacentermap.com/ajax/map.asp?id=459a1
460	53.70579	9.994358	1	Yes	N/A	N/A	DE	EUW	2911293	Eimsbuettel	53.56667	9.98333	http://www.datacentermap.com/ajax/map.asp?id=460a1
462	42.754158	-84.557	1	Yes	N/A	N/A	US	NAN	4998830	Lansing	42.73254	-84.55553	http://www.datacentermap.com/ajax/map.asp?id=462a1
463	39.0522	-76.92563	1	Yes	N/A	N/A	US	NAN	4140963	Washington, D. C.	38.89511	-77.03637	http://www.datacentermap.com/ajax/map.asp?id=463a1
464	46.0881	-118.28119	0	Yes	N/A	N/A	US	NAN	5811696	Spokane	47.65966	-117.42908	http://www.datacentermap.com/ajax/map.asp?id=464a1
465	39.760086	-86.154755	1	Yes	N/A	N/A	US	NAN	4259418	Indianapolis	39.76838	-86.15804	http://www.datacentermap.com/ajax/map.asp?id=465a1
466	41.66953	-86.25594	1	Yes	N/A	N/A	US	NAN	4926563	South Bend	41.68338	-86.25001	http://www.datacentermap.com/ajax/map.asp?id=466a1
467	41.732098	-86.34246	1	Yes	N/A	N/A	US	NAN	4926563	South Bend	41.68338	-86.25001	http://www.datacentermap.com/ajax/map.asp?id=467a1
468	35.151905	-80.84287	0	Yes	N/A	N/A	US	NAN	4460243	Charlotte	35.22709	-80.84313	http://www.datacentermap.com/ajax/map.asp?id=468a1
469	51.9034	-8.511703	1	Yes	N/A	N/A	IE	EUW	2965140	Cork	51.89797	-8.47061	http://www.datacentermap.com/ajax/map.asp?id=469a1
470	2.905892	101.65258	1	Yes	N/A	N/A	MY	ASP	1735158	Petaling Jaya	3.10726	101.60671	http://www.datacentermap.com/ajax/map.asp?id=470a1
471	2.925731	101.6612	1	Yes	N/A	N/A	MY	ASP	1735158	Petaling Jaya	3.10726	101.60671	http://www.datacentermap.com/ajax/map.asp?id=471a1
472	41.72817	-86.33092	1	Yes	N/A	N/A	US	NAN	4926563	South Bend	41.68338	-86.25001	http://www.datacentermap.com/ajax/map.asp?id=472a1
474	42.97052	-85.67682	1	Yes	N/A	N/A	US	NAN	4994358	Grand Rapids	42.96336	-85.66809	http://www.datacentermap.com/ajax/map.asp?id=474a1
476	32.82785	-117.129684	1	Yes	N/A	N/A	US	NAN	5391811	San Diego	32.71533	-117.15726	http://www.datacentermap.com/ajax/map.asp?id=476a1
477	44.865395	-93.46795	0	Yes	N/A	N/A	US	NAN	5037649	Minneapolis	44.97997	-93.26384	http://www.datacentermap.com/ajax/map.asp?id=477a1
478	39.389927	-77.41332	0	Yes	N/A	N/A	US	NAN	4744709	Arlington	38.88101	-77.10428	http://www.datacentermap.com/ajax/map.asp?id=478a1
480	43.435314	-79.70674	1	Yes	N/A	N/A	CA	NAN	6092122	Oakville	43.45011	-79.68292	http://www.datacentermap.com/ajax/map.asp?id=480a1
481	48.86996	2.3182943	0	Yes	N/A	N/A	FR	EUW	2988507	Paris	48.85341	2.3488	http://www.datacentermap.com/ajax/map.asp?id=481a1
482	42.57948	-88.41933	0	Yes	N/A	N/A	US	NAN	4890864	Elgin	42.03725	-88.28119	http://www.datacentermap.com/ajax/map.asp?id=482a1
483	37.779564	-122.39367	1	Yes	N/A	N/A	US	NAN	5391959	San Francisco	37.77493	-122.41942	http://www.datacentermap.com/ajax/map.asp?id=483a1
4386	32.786095	-96.800514	1	Yes	N/A	N/A	US	NAN	4684888	Dallas	32.78306	-96.80667	http://www.datacentermap.com/ajax/map.asp?id=4386a1
484	33.694874	-117.83695	1	Yes	N/A	N/A	US	NAN	5359777	Irvine	33.66946	-117.82311	http://www.datacentermap.com/ajax/map.asp?id=484a1
485	38.249733	-85.75769	1	Yes	N/A	N/A	US	NAN	4299276	Louisville	38.25424	-85.75941	http://www.datacentermap.com/ajax/map.asp?id=485a1
487	42.041218	-87.97535	1	Yes	N/A	N/A	US	NAN	4890864	Elgin	42.03725	-88.28119	http://www.datacentermap.com/ajax/map.asp?id=487a1
488	30.27317	-81.61384	1	Yes	N/A	N/A	US	NAN	4160021	Jacksonville	30.33218	-81.65565	http://www.datacentermap.com/ajax/map.asp?id=488a1
494	32.829987	-117.13656	1	Yes	N/A	N/A	US	NAN	5391811	San Diego	32.71533	-117.15726	http://www.datacentermap.com/ajax/map.asp?id=494a1
495	38.994446	-77.02702	1	Yes	N/A	N/A	US	NAN	4140963	Washington, D. C.	38.89511	-77.03637	http://www.datacentermap.com/ajax/map.asp?id=495a1
496	19.063217	72.99887	1	Yes	N/A	N/A	IN	ASS	6619347	Navi Mumbai	19.03681	73.01582	http://www.datacentermap.com/ajax/map.asp?id=496a1
497	35.17355	-80.92533	1	Yes	N/A	N/A	US	NAN	4460243	Charlotte	35.22709	-80.84313	http://www.datacentermap.com/ajax/map.asp?id=497a1
498	42.331993	-122.88012	1	Yes	N/A	N/A	US	NAN	5725846	Eugene	44.05207	-123.08675	http://www.datacentermap.com/ajax/map.asp?id=498a1
499	47.52298	7.6742463	1	Yes	N/A	N/A	CH	EUW	2661604	Basel	47.5584	7.57327	http://www.datacentermap.com/ajax/map.asp?id=499a1
500	-34.928574	138.60574	1	Yes	N/A	N/A	AU	OCE	2078025	Adelaide	-34.92866	138.59863	http://www.datacentermap.com/ajax/map.asp?id=500a1
501	-36.849308	174.76547	1	Yes	N/A	N/A	NZ	OCE	2193733	Auckland	-36.86667	174.76666	http://www.datacentermap.com/ajax/map.asp?id=501a1
502	50.10057	14.342194	1	Yes	N/A	N/A	CZ	EUW	3067696	Prague	50.08804	14.42076	http://www.datacentermap.com/ajax/map.asp?id=502a1
503	48.91762	14.131558	0	Yes	N/A	N/A	AT	EUW	2772400	Linz	48.30639	14.28611	http://www.datacentermap.com/ajax/map.asp?id=503a1
504	50.07012	14.463165	1	Yes	N/A	N/A	CZ	EUW	3067696	Prague	50.08804	14.42076	http://www.datacentermap.com/ajax/map.asp?id=504a1
505	49.197414	16.617626	1	Yes	N/A	N/A	CZ	EUW	3078610	Brno	49.19522	16.60796	http://www.datacentermap.com/ajax/map.asp?id=505a1
506	41.6668	-93.45569	1	Yes	N/A	N/A	US	NAN	4853828	Des Moines	41.60054	-93.60911	http://www.datacentermap.com/ajax/map.asp?id=506a1
507	47.54982	19.13838	1	Yes	N/A	N/A	HU	EUE	7284829	Budapest XIV. keruelet	47.5183	19.10789	http://www.datacentermap.com/ajax/map.asp?id=507a1
508	-27.57523	153.08759	1	Yes	N/A	N/A	AU	OCE	7281838	Logan City	-27.63917	153.10944	http://www.datacentermap.com/ajax/map.asp?id=508a1
509	48.886406	2.313503	1	Yes	N/A	N/A	FR	EUW	2988507	Paris	48.85341	2.3488	http://www.datacentermap.com/ajax/map.asp?id=509a1
510	41.796753	-88.112564	1	Yes	N/A	N/A	US	NAN	4903279	Naperville	41.78586	-88.14729	http://www.datacentermap.com/ajax/map.asp?id=510a1
511	24.814579	67.02617	0	Yes	N/A	N/A	PK	ASS	1174872	Karachi	24.9056	67.0822	http://www.datacentermap.com/ajax/map.asp?id=511a1
513	40.797394	-73.4871	1	Yes	N/A	N/A	US	NAN	4843564	Stamford	41.05343	-73.53873	http://www.datacentermap.com/ajax/map.asp?id=513a1
2904	41.17137	-73.75256	1	Yes	N/A	N/A	US	NAN	4839745	North Stamford	41.13815	-73.54346	http://www.datacentermap.com/ajax/map.asp?id=2904a1
514	48.142857	11.556232	1	Yes	N/A	N/A	DE	EUW	2867714	Muenchen	48.13743	11.57549	http://www.datacentermap.com/ajax/map.asp?id=514a1
515	39.74706	-104.98977	1	Yes	N/A	N/A	US	NAN	5419384	Denver	39.73915	-104.9847	http://www.datacentermap.com/ajax/map.asp?id=515a1
516	21.336172	-157.91716	1	Yes	N/A	N/A	US	NAN	5856195	Honolulu	21.30694	-157.85834	http://www.datacentermap.com/ajax/map.asp?id=516a1
517	38.64704	-121.4856	1	Yes	N/A	N/A	US	NAN	5389489	Sacramento	38.58157	-121.4944	http://www.datacentermap.com/ajax/map.asp?id=517a1
518	59.401714	24.700277	0	Yes	N/A	N/A	EE	EUE	588409	Tallinn	59.43696	24.75353	http://www.datacentermap.com/ajax/map.asp?id=518a1
519	51.52501	-0.084259	1	Yes	N/A	N/A	GB	EUW	2643741	City of London	51.51279	-0.09184	http://www.datacentermap.com/ajax/map.asp?id=519a1
520	33.679653	-112.1009	1	Yes	N/A	N/A	US	NAN	5295985	Glendale	33.53865	-112.18599	http://www.datacentermap.com/ajax/map.asp?id=520a1
521	55.697384	37.502495	0	Yes	N/A	N/A	RU	EUE	524901	Moscow	55.75222	37.61556	http://www.datacentermap.com/ajax/map.asp?id=521a1
522	40.787926	-74.07456	0	Yes	N/A	N/A	US	NAN	5099836	Jersey City	40.72816	-74.07764	http://www.datacentermap.com/ajax/map.asp?id=522a1
525	42.533333	-83.17747	1	Yes	N/A	N/A	US	NAN	5011148	Sterling Heights	42.58031	-83.0302	http://www.datacentermap.com/ajax/map.asp?id=525a1
526	54.67527	25.2666	1	Yes	N/A	N/A	LT	EUE	593116	Vilnius	54.68916	25.2798	http://www.datacentermap.com/ajax/map.asp?id=526a1
527	53.33043	-6.375248	0	Yes	N/A	N/A	IE	EUW	2964574	Dublin	53.33306	-6.24889	http://www.datacentermap.com/ajax/map.asp?id=527a1
528	50.06214	8.253448	1	Yes	N/A	N/A	DE	EUW	2809346	Wiesbaden	50.08333	8.25	http://www.datacentermap.com/ajax/map.asp?id=528a1
529	32.750465	-97.33484	1	Yes	N/A	N/A	US	NAN	4691930	Fort Worth	32.72541	-97.32085	http://www.datacentermap.com/ajax/map.asp?id=529a1
530	41.089085	-73.81492	0	Yes	N/A	N/A	US	NAN	5145215	Yonkers	40.93121	-73.89875	http://www.datacentermap.com/ajax/map.asp?id=530a1
531	47.793972	-122.19599	1	Yes	N/A	N/A	US	NAN	5786882	Bellevue	47.61038	-122.20068	http://www.datacentermap.com/ajax/map.asp?id=531a1
533	44.948322	-93.08881	1	Yes	N/A	N/A	US	NAN	5045360	Saint Paul	44.94441	-93.09327	http://www.datacentermap.com/ajax/map.asp?id=533a1
534	52.357403	13.408694	1	Yes	N/A	N/A	DE	EUW	7290254	Berlin Schoeneberg	52.47457	13.34839	http://www.datacentermap.com/ajax/map.asp?id=534a1
535	-36.804188	174.72748	0	Yes	N/A	N/A	NZ	OCE	2185964	North Shore	-36.8	174.75	http://www.datacentermap.com/ajax/map.asp?id=535a1
536	50.96125	-1.425445	1	Yes	N/A	N/A	GB	EUW	2637487	Southampton	50.90395	-1.40428	http://www.datacentermap.com/ajax/map.asp?id=536a1
538	50.9955	5.841193	0	Yes	N/A	N/A	NL	EUW	2751283	Maastricht	50.84833	5.68889	http://www.datacentermap.com/ajax/map.asp?id=538a1
539	38.18078	-85.699615	0	Yes	N/A	N/A	US	NAN	4299276	Louisville	38.25424	-85.75941	http://www.datacentermap.com/ajax/map.asp?id=539a1
540	53.3793	-2.259104	1	Yes	N/A	N/A	GB	EUW	2643123	Manchester	53.48095	-2.23743	http://www.datacentermap.com/ajax/map.asp?id=540a1
541	40.807102	-73.1872	1	Yes	N/A	N/A	US	NAN	5282804	Bridgeport	41.16704	-73.20483	http://www.datacentermap.com/ajax/map.asp?id=541a1
543	45.770374	4.879992	1	Yes	N/A	N/A	FR	EUW	2968254	Villeurbanne	45.76667	4.88333	http://www.datacentermap.com/ajax/map.asp?id=543a1
544	38.95182	-94.78915	1	Yes	N/A	N/A	US	NAN	4276614	Olathe	38.8814	-94.81913	http://www.datacentermap.com/ajax/map.asp?id=544a1
545	55.623554	38.064354	1	Yes	N/A	N/A	RU	EUE	463355	Zheleznodorozhnyy	55.744	38.01684	http://www.datacentermap.com/ajax/map.asp?id=545a1
546	55.5984	38.109898	1	Yes	N/A	N/A	RU	EUE	463355	Zheleznodorozhnyy	55.744	38.01684	http://www.datacentermap.com/ajax/map.asp?id=546a1
3010	44.43771	26.097366	0	Yes	N/A	N/A	RO	EUE	683506	Bucharest	44.43225	26.10626	http://www.datacentermap.com/ajax/map.asp?id=3010a1
549	43.60512	7.07575	1	Yes	N/A	N/A	FR	EUW	2990440	Nice	43.70313	7.26608	http://www.datacentermap.com/ajax/map.asp?id=549a1
550	42.674133	23.368189	0	Yes	N/A	N/A	BG	EUE	727011	Sofia	42.69751	23.32415	http://www.datacentermap.com/ajax/map.asp?id=550a1
552	39.759766	-86.171394	1	Yes	N/A	N/A	US	NAN	4259418	Indianapolis	39.76838	-86.15804	http://www.datacentermap.com/ajax/map.asp?id=552a1
553	38.724804	-9.234662	1	Yes	N/A	N/A	PT	EUW	2271772	Amadora	38.75382	-9.23083	http://www.datacentermap.com/ajax/map.asp?id=553a1
554	41.162426	-8.638217	1	Yes	N/A	N/A	PT	EUW	2735943	Porto	41.14961	-8.61099	http://www.datacentermap.com/ajax/map.asp?id=554a1
555	40.910336	-81.431564	0	Yes	N/A	N/A	US	NAN	5145476	Akron	41.08144	-81.51901	http://www.datacentermap.com/ajax/map.asp?id=555a1
557	41.719776	-72.73189	0	Yes	N/A	N/A	US	NAN	4835797	Hartford	41.76371	-72.68509	http://www.datacentermap.com/ajax/map.asp?id=557a1
558	38.587322	-121.52943	1	Yes	N/A	N/A	US	NAN	5389489	Sacramento	38.58157	-121.4944	http://www.datacentermap.com/ajax/map.asp?id=558a1
559	50.867565	-1.246691	1	Yes	N/A	N/A	GB	EUW	2637487	Southampton	50.90395	-1.40428	http://www.datacentermap.com/ajax/map.asp?id=559a1
560	19.360231	-99.271255	1	Yes	N/A	N/A	MX	NAS	3530049	Cuajimalpa	19.35583	-99.30111	http://www.datacentermap.com/ajax/map.asp?id=560a1
561	20.566462	-100.25727	1	Yes	N/A	N/A	MX	NAS	3991164	Queretaro	20.6	-100.38333	http://www.datacentermap.com/ajax/map.asp?id=561a1
562	45.475964	-122.776794	1	Yes	N/A	N/A	US	NAN	5746545	Portland	45.52345	-122.67621	http://www.datacentermap.com/ajax/map.asp?id=562a1
563	-34.9248	138.60004	1	Yes	N/A	N/A	AU	OCE	2078025	Adelaide	-34.92866	138.59863	http://www.datacentermap.com/ajax/map.asp?id=563a1
564	48.79469	2.4131956	1	Yes	N/A	N/A	FR	EUW	2988507	Paris	48.85341	2.3488	http://www.datacentermap.com/ajax/map.asp?id=564a1
565	45.49019	-73.76206	1	Yes	N/A	N/A	CA	NAN	6050610	Laval	45.56995	-73.692	http://www.datacentermap.com/ajax/map.asp?id=565a1
566	39.17949	-85.89603	1	Yes	N/A	N/A	US	NAN	4259418	Indianapolis	39.76838	-86.15804	http://www.datacentermap.com/ajax/map.asp?id=566a1
567	45.463547	9.0574	1	Yes	N/A	N/A	IT	EUW	3173435	Milan	45.46427	9.18951	http://www.datacentermap.com/ajax/map.asp?id=567a1
569	44.479794	26.114641	1	Yes	N/A	N/A	RO	EUE	683506	Bucharest	44.43225	26.10626	http://www.datacentermap.com/ajax/map.asp?id=569a1
571	49.250168	1.1815271	1	Yes	N/A	N/A	FR	EUW	2982652	Rouen	49.44313	1.09932	http://www.datacentermap.com/ajax/map.asp?id=571a1
572	41.40812	-81.78335	2	Yes	N/A	N/A	US	NAN	5150529	Cleveland	41.4995	-81.69541	http://www.datacentermap.com/ajax/map.asp?id=572a1
573	41.100044	-80.64637	0	Yes	N/A	N/A	US	NAN	5145476	Akron	41.08144	-81.51901	http://www.datacentermap.com/ajax/map.asp?id=573a1
574	39.959003	-82.996895	1	Yes	N/A	N/A	US	NAN	4509177	Columbus	39.96118	-82.99879	http://www.datacentermap.com/ajax/map.asp?id=574a1
575	39.973915	32.745255	0	Yes	N/A	N/A	TR	ASC	442301	Batikent	39.96833	32.73083	http://www.datacentermap.com/ajax/map.asp?id=575a1
576	41.05836	29.004131	0	Yes	N/A	N/A	TR	ASC	739549	Sisli	41.06046	28.98717	http://www.datacentermap.com/ajax/map.asp?id=576a1
577	36.151142	-95.99132	1	Yes	N/A	N/A	US	NAN	4553433	Tulsa	36.15398	-95.99278	http://www.datacentermap.com/ajax/map.asp?id=577a1
578	42.684864	23.328997	1	Yes	N/A	N/A	BG	EUE	727011	Sofia	42.69751	23.32415	http://www.datacentermap.com/ajax/map.asp?id=578a1
580	3.129546	101.61667	1	Yes	N/A	N/A	MY	ASP	1735158	Petaling Jaya	3.10726	101.60671	http://www.datacentermap.com/ajax/map.asp?id=580a1
581	47.65713	-117.42355	0	Yes	N/A	N/A	US	NAN	5811696	Spokane	47.65966	-117.42908	http://www.datacentermap.com/ajax/map.asp?id=581a1
582	47.82288	-122.28976	1	Yes	N/A	N/A	US	NAN	5793933	Everett	47.97898	-122.20208	http://www.datacentermap.com/ajax/map.asp?id=582a1
583	33.93668	-84.14806	1	Yes	N/A	N/A	US	NAN	4180439	Atlanta	33.749	-84.38798	http://www.datacentermap.com/ajax/map.asp?id=583a1
584	27.893469	-82.5199	1	Yes	N/A	N/A	US	NAN	4174757	Tampa	27.94752	-82.45843	http://www.datacentermap.com/ajax/map.asp?id=584a1
585	51.904747	4.457431	1	Yes	N/A	N/A	NL	EUW	2747891	Rotterdam	51.9225	4.47917	http://www.datacentermap.com/ajax/map.asp?id=585a1
587	41.58618	-93.65933	1	Yes	N/A	N/A	US	NAN	4853828	Des Moines	41.60054	-93.60911	http://www.datacentermap.com/ajax/map.asp?id=587a1
588	33.99382	-117.347244	1	Yes	N/A	N/A	US	NAN	5387877	Riverside	33.95335	-117.39616	http://www.datacentermap.com/ajax/map.asp?id=588a1
590	42.01461	-91.61636	1	Yes	N/A	N/A	US	NAN	4850751	Cedar Rapids	42.00833	-91.64407	http://www.datacentermap.com/ajax/map.asp?id=590a1
2121	21.030794	105.78278	0	Yes	N/A	N/A	VN	ASP	1581130	Ha Noi	21.0245	105.84117	http://www.datacentermap.com/ajax/map.asp?id=2121a1
591	42.25526	-91.16046	1	Yes	N/A	N/A	US	NAN	4850751	Cedar Rapids	42.00833	-91.64407	http://www.datacentermap.com/ajax/map.asp?id=591a1
592	19.372732	-99.26042	1	Yes	N/A	N/A	MX	NAS	3514663	Alvaro Obregon	19.37333	-99.225	http://www.datacentermap.com/ajax/map.asp?id=592a1
593	25.649162	-100.358635	1	Yes	N/A	N/A	MX	NAS	4005937	Garza Garcia	25.66667	-100.4	http://www.datacentermap.com/ajax/map.asp?id=593a1
594	28.299286	-81.43938	1	Yes	N/A	N/A	US	NAN	4167147	Orlando	28.53834	-81.37924	http://www.datacentermap.com/ajax/map.asp?id=594a1
595	25.77559	-80.1881	1	Yes	N/A	N/A	US	NAN	4164138	Miami	25.77427	-80.19366	http://www.datacentermap.com/ajax/map.asp?id=595a1
596	43.018055	-78.783195	1	Yes	N/A	N/A	US	NAN	5110629	Buffalo	42.88645	-78.87837	http://www.datacentermap.com/ajax/map.asp?id=596a1
597	45.521145	-122.67777	1	Yes	N/A	N/A	US	NAN	5746545	Portland	45.52345	-122.67621	http://www.datacentermap.com/ajax/map.asp?id=597a1
598	53.46335	-2.238336	1	Yes	N/A	N/A	GB	EUW	2643123	Manchester	53.48095	-2.23743	http://www.datacentermap.com/ajax/map.asp?id=598a1
1883	50.937923	5.8775167	0	Yes	N/A	N/A	NL	EUW	2751283	Maastricht	50.84833	5.68889	http://www.datacentermap.com/ajax/map.asp?id=1883a1
599	19.017996	72.82841	1	Yes	N/A	N/A	IN	ASS	1275339	Mumbai	19.07283	72.88261	http://www.datacentermap.com/ajax/map.asp?id=599a1
600	39.95011	-75.179756	1	Yes	N/A	N/A	US	NAN	4560349	Philadelphia	39.95234	-75.16379	http://www.datacentermap.com/ajax/map.asp?id=600a1
601	37.638733	-120.99875	1	Yes	N/A	N/A	US	NAN	5373900	Modesto	37.6391	-120.99688	http://www.datacentermap.com/ajax/map.asp?id=601a1
602	45.83308	9.030089	0	Yes	N/A	N/A	IT	EUW	3172629	Monza	45.58248	9.27485	http://www.datacentermap.com/ajax/map.asp?id=602a1
603	41.87814	-87.63213	1	Yes	N/A	N/A	US	NAN	4887398	Chicago	41.85003	-87.65005	http://www.datacentermap.com/ajax/map.asp?id=603a1
604	40.275978	-111.67611	1	Yes	N/A	N/A	US	NAN	5780026	Provo	40.23384	-111.65853	http://www.datacentermap.com/ajax/map.asp?id=604a1
605	47.671352	-117.08969	1	Yes	N/A	N/A	US	NAN	5811696	Spokane	47.65966	-117.42908	http://www.datacentermap.com/ajax/map.asp?id=605a1
606	39.564285	-104.86559	1	Yes	N/A	N/A	US	NAN	5416541	Centennial	39.57916	-104.87692	http://www.datacentermap.com/ajax/map.asp?id=606a1
607	33.690395	-117.84043	1	Yes	N/A	N/A	US	NAN	5359777	Irvine	33.66946	-117.82311	http://www.datacentermap.com/ajax/map.asp?id=607a1
608	39.96311	-82.996086	1	Yes	N/A	N/A	US	NAN	4509177	Columbus	39.96118	-82.99879	http://www.datacentermap.com/ajax/map.asp?id=608a1
609	32.96408	-96.844894	0	Yes	N/A	N/A	US	NAN	4679195	Carrollton	32.95373	-96.89028	http://www.datacentermap.com/ajax/map.asp?id=609a1
610	46.48574	30.73875	1	Yes	N/A	N/A	UA	EUE	698740	Odessa	46.47747	30.73262	http://www.datacentermap.com/ajax/map.asp?id=610a1
611	36.715153	-82.81846	1	Yes	N/A	N/A	US	NAN	4634946	Knoxville	35.96064	-83.92074	http://www.datacentermap.com/ajax/map.asp?id=611a1
612	52.391277	4.666204	1	Yes	N/A	N/A	NL	EUW	2755003	Haarlem	52.38084	4.63683	http://www.datacentermap.com/ajax/map.asp?id=612a1
2949	54.344578	18.62485	1	Yes	N/A	N/A	PL	EUE	3099434	Gdansk	54.35205	18.64637	http://www.datacentermap.com/ajax/map.asp?id=2949a1
613	44.978565	-93.26637	1	Yes	N/A	N/A	US	NAN	5037649	Minneapolis	44.97997	-93.26384	http://www.datacentermap.com/ajax/map.asp?id=613a1
614	33.707954	-117.84441	1	Yes	N/A	N/A	US	NAN	5359777	Irvine	33.66946	-117.82311	http://www.datacentermap.com/ajax/map.asp?id=614a1
615	53.319874	-6.427972	1	Yes	N/A	N/A	IE	EUW	2964574	Dublin	53.33306	-6.24889	http://www.datacentermap.com/ajax/map.asp?id=615a1
616	59.12443	10.219476	0	Yes	N/A	N/A	NO	EUW	3143244	Oslo	59.91273	10.74609	http://www.datacentermap.com/ajax/map.asp?id=616a1
617	30.216816	-97.69464	1	Yes	N/A	N/A	US	NAN	4671654	Austin	30.26715	-97.74306	http://www.datacentermap.com/ajax/map.asp?id=617a1
618	33.012302	-96.683716	1	Yes	N/A	N/A	US	NAN	4719457	Plano	33.01984	-96.69889	http://www.datacentermap.com/ajax/map.asp?id=618a1
621	42.688778	-84.64236	0	Yes	N/A	N/A	US	NAN	4998830	Lansing	42.73254	-84.55553	http://www.datacentermap.com/ajax/map.asp?id=621a1
622	42.690132	-84.642365	0	Yes	N/A	N/A	US	NAN	4998830	Lansing	42.73254	-84.55553	http://www.datacentermap.com/ajax/map.asp?id=622a1
623	43.798294	-79.53027	1	Yes	N/A	N/A	CA	NAN	6173577	Vaughan	43.8361	-79.49827	http://www.datacentermap.com/ajax/map.asp?id=623a1
624	51.686043	5.360099	0	Yes	N/A	N/A	NL	EUW	2747351	's-Hertogenbosch	51.69917	5.30417	http://www.datacentermap.com/ajax/map.asp?id=624a1
625	41.12862	-104.74033	0	Yes	N/A	N/A	US	NAN	5577147	Fort Collins	40.58526	-105.08442	http://www.datacentermap.com/ajax/map.asp?id=625a1
626	54.089916	-4.62975	1	Yes	N/A	N/A	GB	EUW	2655984	Belfast	54.58333	-5.93333	http://www.datacentermap.com/ajax/map.asp?id=626a1
627	43.227444	-88.14263	1	Yes	N/A	N/A	US	NAN	5263045	Milwaukee	43.0389	-87.90647	http://www.datacentermap.com/ajax/map.asp?id=627a1
631	40.93547	-73.02062	0	Yes	N/A	N/A	US	NAN	5282804	Bridgeport	41.16704	-73.20483	http://www.datacentermap.com/ajax/map.asp?id=631a1
632	43.476482	11.849318	1	Yes	N/A	N/A	IT	EUW	3171180	Perugia	43.1122	12.38878	http://www.datacentermap.com/ajax/map.asp?id=632a1
633	40.757824	-73.54404	0	Yes	N/A	N/A	US	NAN	4843564	Stamford	41.05343	-73.53873	http://www.datacentermap.com/ajax/map.asp?id=633a1
635	38.814934	-104.76952	1	Yes	N/A	N/A	US	NAN	5417598	Colorado Springs	38.83388	-104.82136	http://www.datacentermap.com/ajax/map.asp?id=635a1
636	50.97541	7.023842	1	Yes	N/A	N/A	DE	EUW	6947482	Koeln-Muelheim	50.9631	7.00488	http://www.datacentermap.com/ajax/map.asp?id=636a1
637	39.15626	-84.57096	1	Yes	N/A	N/A	US	NAN	4508722	Cincinnati	39.162	-84.45689	http://www.datacentermap.com/ajax/map.asp?id=637a1
638	25.797384	-80.22803	1	Yes	N/A	N/A	US	NAN	4164138	Miami	25.77427	-80.19366	http://www.datacentermap.com/ajax/map.asp?id=638a1
639	9.973711	76.28779	1	Yes	N/A	N/A	IN	ASS	1273874	Cochin	9.93988	76.26022	http://www.datacentermap.com/ajax/map.asp?id=639a1
640	49.637012	6.163898	1	Yes	N/A	N/A	DE	EUW	2821164	Trier	49.75565	6.63935	http://www.datacentermap.com/ajax/map.asp?id=640a1
641	38.30226	-83.167816	1	Yes	N/A	N/A	US	NAN	4297999	Lexington-Fayette	38.0498	-84.45855	http://www.datacentermap.com/ajax/map.asp?id=641a1
642	42.892963	-78.87053	1	Yes	N/A	N/A	US	NAN	5110629	Buffalo	42.88645	-78.87837	http://www.datacentermap.com/ajax/map.asp?id=642a1
643	42.555668	-83.149605	1	Yes	N/A	N/A	US	NAN	5011148	Sterling Heights	42.58031	-83.0302	http://www.datacentermap.com/ajax/map.asp?id=643a1
644	35.084274	-106.6498	1	Yes	N/A	N/A	US	NAN	5454711	Albuquerque	35.08449	-106.65114	http://www.datacentermap.com/ajax/map.asp?id=644a1
645	39.04926	-94.6519	0	Yes	N/A	N/A	US	NAN	4273837	Kansas City	39.11417	-94.62746	http://www.datacentermap.com/ajax/map.asp?id=645a1
646	35.51415	-97.59349	1	Yes	N/A	N/A	US	NAN	4544349	Oklahoma City	35.46756	-97.51643	http://www.datacentermap.com/ajax/map.asp?id=646a1
647	35.51415	-97.59348	1	Yes	N/A	N/A	US	NAN	4544349	Oklahoma City	35.46756	-97.51643	http://www.datacentermap.com/ajax/map.asp?id=647a1
