%Lat Lon Zone InCost OutCost % Placename
42.697826 , 23.333958 ,  EUE , 0.0 , 0.05 , 1.97609642031 %
30.120712 , -95.45502 ,  NAN , 0.0 , 0.05 , 1.68 %
32.715656 , -117.16265 ,  NAN , 0.0 , 0.05 , 1.68 %
35.112183 , -89.894135 ,  NAN , 0.0 , 0.05 , 1.68 %
48.85068 , 2.417682 ,  EUW , 0.0 , 0.05 , 1.99178493374 %
39.967884 , -82.995865 ,  NAN , 0.0 , 0.05 , 1.68 %
45.511192 , 10.158801 ,  EUW , 0.0 , 0.05 , 2.00565408966 %
42.693752 , 23.315199 ,  EUE , 0.0 , 0.05 , 1.97611603921 %
52.27556 , 4.752116 ,  EUW , 0.0 , 0.05 , 2.00146729778 %
-20.24499 , 57.49192 ,  AFR , 0.0 , 0.0828302593326 , 2.10247871446 %
42.334328 , -83.26149 ,  NAN , 0.0 , 0.05 , 1.68 %
42.28563 , -83.23369 ,  NAN , 0.0 , 0.05 , 1.68 %
48.774788 , 9.176232 ,  EUW , 0.0 , 0.05 , 2.03913795777 %
42.44846 , -83.25383 ,  NAN , 0.0 , 0.05 , 1.68 %
41.176506 , -95.92662 ,  NAN , 0.0 , 0.05 , 1.68 %
53.79588 , -1.763488 ,  EUW , 0.0 , 0.05 , 1.94261938608 %
34.14523 , -118.77697 ,  NAN , 0.0 , 0.05 , 1.68 %
34.146988 , -118.76189 ,  NAN , 0.0 , 0.05 , 1.68 %
39.777477 , -104.96832 ,  NAN , 0.0 , 0.05 , 1.68 %
47.546524 , 7.583924 ,  EUW , 0.0 , 0.05 , 2.02088877582 %
50.725418 , -1.913747 ,  EUW , 0.0 , 0.05 , 1.95344674616 %
50.10652 , 8.740386 ,  EUW , 0.0 , 0.05 , 2.06295062865 %
50.114765 , 8.676994 ,  EUW , 0.0 , 0.05 , 2.06368123716 %
39.99452 , -82.85444 ,  NAN , 0.0 , 0.05 , 1.68 %
33.734577 , -84.42542 ,  NAN , 0.0 , 0.05 , 1.68 %
47.384346 , 8.496999 ,  EUW , 0.0 , 0.05 , 2.0213641136 %
41.675144 , -83.69025 ,  NAN , 0.0 , 0.05 , 1.68 %
33.998276 , -118.21959 ,  NAN , 0.0 , 0.05 , 1.68 %
34.049026 , -118.25927 ,  NAN , 0.0 , 0.05 , 1.68 %
51.45731 , -0.942054 ,  EUW , 0.0 , 0.05 , 1.95681071162 %
43.778282 , -79.488396 ,  NAN , 0.0 , 0.05 , 1.68 %
33.644722 , -111.89558 ,  NAN , 0.0 , 0.05 , 1.68 %
40.51915 , -74.34604 ,  NAN , 0.0 , 0.05 , 1.68 %
39.10105 , -94.580864 ,  NAN , 0.0 , 0.05 , 1.68 %
1.286589 , 103.77443 ,  ASP , 0.0 , 0.0801371043708 , 2.11640843401 %
54.9701 , -1.617584 ,  EUW , 0.0 , 0.05 , 1.94387079151 %
39.566765 , -104.86299 ,  NAN , 0.0 , 0.05 , 1.68 %
40.74109 , -74.001526 ,  NAN , 0.0 , 0.05 , 1.68 %
43.645023 , -79.383804 ,  NAN , 0.0 , 0.05 , 1.68 %
32.79996 , -96.82062 ,  NAN , 0.0 , 0.05 , 1.68 %
-33.8835 , 151.18256 ,  OCE , 0.0 , 0.11997242922 , 2.1169589562 %
-33.88121 , 151.204 ,  OCE , 0.0 , 0.11997902281 , 2.1169687642 %
-27.625032 , 152.86568 ,  OCE , 0.0 , 0.116181227152 , 2.11095301072 %
-34.926086 , 138.6011 ,  OCE , 0.0 , 0.113693044599 , 2.10896075679 %
-37.820267 , 145.00793 ,  OCE , 0.0 , 0.116097937211 , 2.11165976961 %
41.87811 , -87.63399 ,  NAN , 0.0 , 0.05 , 1.68 %
32.808605 , -96.85715 ,  NAN , 0.0 , 0.05 , 1.68 %
33.916286 , -118.38483 ,  NAN , 0.0 , 0.05 , 1.68 %
33.993702 , -118.1829 ,  NAN , 0.0 , 0.05 , 1.68 %
37.511375 , -121.9981 ,  NAN , 0.0 , 0.05 , 1.68 %
37.7886 , -122.39084 ,  NAN , 0.0 , 0.05 , 1.68 %
38.908657 , -77.472404 ,  NAN , 0.0 , 0.05 , 1.68 %
33.274693 , -111.88906 ,  NAN , 0.0 , 0.05 , 1.68 %
